County,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Montana-Madison,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Montana-McCone,0.9999973773956299,1.623772618586372e-07,1.086576730813249e-07,1.9383259086680482e-07,2.022811287361037e-07,1.424537288130523e-07,1.4826694894054526e-07,1.7104915173149493e-07,1.867091015128608e-07,2.0989324411857524e-07,3.644263415480964e-07,1.1221894169466395e-07,2.8443142241485475e-07,2.0383866683459928e-07,1.4645212331743096e-07
Montana-Meagher,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Montana-Mineral,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Montana-Missoula,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
Montana-Musselshell,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Park,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Petroleum,0.9999973773956299,1.671027547445192e-07,1.116748862273198e-07,1.9868616618623491e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.7586360690511356e-07,1.1577143510521637e-07,2.916216885751055e-07,2.1070309230708517e-07,1.507118554400222e-07
Montana-Phillips,0.9999973773956299,1.591300389236494e-07,1.0621697299484367e-07,1.902133845987919e-07,1.9733467127025506e-07,1.3834133483214828e-07,1.4428420058720803e-07,1.664049307237292e-07,1.8226955944555812e-07,2.0472802475524077e-07,3.55011053443377e-07,1.093610606517359e-07,2.7790323997578525e-07,1.9815877294604434e-07,1.434122793853021e-07
Montana-Pondera,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Powder River,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Powell,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Montana-Prairie,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Ravalli,0.9999973773956299,1.6131488678183814e-07,1.0772205882858543e-07,1.929664676936227e-07,1.999004695107942e-07,1.4000251269408182e-07,1.4615689281072264e-07,1.6856343165727594e-07,1.8473829754839244e-07,2.0741191519846325e-07,3.590903361327946e-07,1.108516940462323e-07,2.817868391957745e-07,2.0046746840307605e-07,1.4542222004365613e-07
Montana-Richland,0.9999973773956299,1.6334519159499905e-07,1.0911332992691314e-07,1.9552227570329705e-07,2.022167109316797e-07,1.4146961291316984e-07,1.4784984614379937e-07,1.7052893497293553e-07,1.8706447235672385e-07,2.099406941624693e-07,3.6260215097172477e-07,1.1223435336660259e-07,2.854461058632296e-07,2.0251643206847803e-07,1.472730133400546e-07
Montana-Roosevelt,0.9999973773956299,1.5955674825818278e-07,1.0650382620269738e-07,1.907339850504286e-07,1.9781909088578686e-07,1.386526520263942e-07,1.446498600898849e-07,1.6682123771261104e-07,1.8275622437613492e-07,2.052617276149249e-07,3.5579060408963414e-07,1.0965285213160314e-07,2.786641175589466e-07,1.9861663247411343e-07,1.4380066204466857e-07
Montana-Rosebud,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Sanders,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Sheridan,0.9999973773956299,1.597272643039105e-07,1.0662314053888622e-07,1.9095421066595009e-07,1.9799783501639467e-07,1.3875477122837765e-07,1.44788970146692e-07,1.6698103877388348e-07,1.8296968562481197e-07,2.0548266377318214e-07,3.560146240033646e-07,1.0976500419701551e-07,2.7898667553927226e-07,1.9875685097758833e-07,1.4395516245713225e-07
Montana-Silver Bow,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Stillwater,0.9999973773956299,1.6047233941662853e-07,1.071372608407728e-07,1.919093932656324e-07,1.98862650790943e-07,1.393139257288567e-07,1.4542027315656014e-07,1.677087908547037e-07,1.8382110056336387e-07,2.0641560638523515e-07,3.5733987147068547e-07,1.1028019031300573e-07,2.803463701184228e-07,1.9953077412537823e-07,1.4463495290328865e-07
Montana-Sweet Grass,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Montana-Teton,0.9999973773956299,1.6131488678183814e-07,1.0772205882858543e-07,1.929664676936227e-07,1.999004695107942e-07,1.4000251269408182e-07,1.4615689281072264e-07,1.6856343165727594e-07,1.8473829754839244e-07,2.0741191519846325e-07,3.590903361327946e-07,1.108516940462323e-07,2.817868391957745e-07,2.0046746840307605e-07,1.4542222004365613e-07
Montana-Toole,0.9999973773956299,1.6350790588148811e-07,1.092320189854945e-07,1.9573626275359857e-07,2.02471625243561e-07,1.4167497397465922e-07,1.480449753898938e-07,1.7073233493647422e-07,1.8722705874552048e-07,2.1012196782521642e-07,3.6316450291451474e-07,1.1235579933099871e-07,2.856841092579998e-07,2.0279145473978133e-07,1.474377171462038e-07
Montana-Treasure,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Montana-Valley,0.9999973773956299,1.650621044291256e-07,1.1029849389387891e-07,1.9769595382967964e-07,2.0429425262591394e-07,1.4286936789176252e-07,1.4939789139134518e-07,1.7227583271051117e-07,1.8899537224115193e-07,2.1204583333656046e-07,3.6607568176805216e-07,1.1342420691562438e-07,2.8842768529102614e-07,2.0446539394924912e-07,1.488674143956814e-07
Montana-Wheatland,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Montana-Wibaux,0.9999973773956299,1.5970761069183936e-07,1.0683688600465757e-07,1.9052183120038535e-07,1.991321454397621e-07,1.4028184125436383e-07,1.458889471450675e-07,1.6835313942920038e-07,1.83643606987971e-07,2.0641482478822581e-07,3.592646748984407e-07,1.1031364266500532e-07,2.79605671948957e-07,2.007444805940395e-07,1.4400693260085973e-07
Montana-Yellowstone,0.9999973773956299,1.5861232327551988e-07,1.0577744546935719e-07,1.8881665653225355e-07,1.970157512687365e-07,1.3855762404091365e-07,1.4425681627017184e-07,1.6649669021262525e-07,1.8166686288623168e-07,2.0431023983746854e-07,3.565569102192967e-07,1.0914122583471908e-07,2.762923259069794e-07,1.9843942311581486e-07,1.4291502736796247e-07
Nebraska-Adams,0.9999973773956299,1.5955674825818278e-07,1.0650382620269738e-07,1.907339850504286e-07,1.9781909088578686e-07,1.386526520263942e-07,1.446498600898849e-07,1.6682123771261104e-07,1.8275622437613492e-07,2.052617276149249e-07,3.5579060408963414e-07,1.0965285213160314e-07,2.786641175589466e-07,1.9861663247411343e-07,1.4380066204466857e-07
Nebraska-Antelope,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Nebraska-Arthur,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Nebraska-Banner,0.9999973773956299,1.6383913248319004e-07,1.0975767850140983e-07,1.9613801782725204e-07,2.0406623946200853e-07,1.435536205462995e-07,1.4958507676965382e-07,1.7228454396445159e-07,1.8834617776519735e-07,2.1142470529866841e-07,3.667458940981305e-07,1.1330420335298186e-07,2.8754908498740406e-07,2.055547838608618e-07,1.47642438719231e-07
Nebraska-Blaine,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Nebraska-Boone,0.9999973773956299,1.5955674825818278e-07,1.0650382620269738e-07,1.907339850504286e-07,1.9781909088578686e-07,1.386526520263942e-07,1.446498600898849e-07,1.6682123771261104e-07,1.8275622437613492e-07,2.052617276149249e-07,3.5579060408963414e-07,1.0965285213160314e-07,2.786641175589466e-07,1.9861663247411343e-07,1.4380066204466857e-07
Nebraska-Box Butte,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Boyd,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Brown,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Buffalo,0.9999970197677612,1.8370097620845627e-07,1.226703574275234e-07,2.21993474269766e-07,2.2501934893170983e-07,1.5701348843322194e-07,1.6526838919617148e-07,1.891770722295405e-07,2.0927036814555322e-07,2.354470325371949e-07,3.994206281277002e-07,1.2674853167027322e-07,3.225439684229059e-07,2.258869216120729e-07,1.654102987913575e-07
Nebraska-Burt,0.9999973773956299,1.6131473046243627e-07,1.0772185277119206e-07,1.929662829525114e-07,1.999002705588282e-07,1.4000224268784223e-07,1.4615675070217549e-07,1.685631190184722e-07,1.8473812701813586e-07,2.0741171624649724e-07,3.5908999507228145e-07,1.108516940462323e-07,2.8178658340038965e-07,2.0046728366196476e-07,1.4542193582656182e-07
Nebraska-Butler,0.9999973773956299,1.6595009810771444e-07,1.1089505136396838e-07,1.9877712986726692e-07,2.0528992195067985e-07,1.434946312883767e-07,1.5013459631063597e-07,1.7313081457359658e-07,1.900034334312295e-07,2.1313923070920282e-07,3.676311450817593e-07,1.1402136124161188e-07,2.89989600332774e-07,2.053713785699074e-07,1.4967341144256352e-07
Nebraska-Cass,0.9999973773956299,1.7042229671915265e-07,1.1393222365541078e-07,2.0433751046766702e-07,2.10580751058842e-07,1.4700877670748014e-07,1.541023806339581e-07,1.7762754112027324e-07,1.950520100990616e-07,2.1860523702343926e-07,3.763625500141643e-07,1.1708585390124426e-07,2.976707946800161e-07,2.1040068531874567e-07,1.5380375373297284e-07
Nebraska-Cedar,0.9999973773956299,1.597272643039105e-07,1.0662314053888622e-07,1.9095421066595009e-07,1.9799783501639467e-07,1.3875477122837765e-07,1.44788970146692e-07,1.6698103877388348e-07,1.8296968562481197e-07,2.0548266377318214e-07,3.560146240033646e-07,1.0976500419701551e-07,2.7898667553927226e-07,1.9875685097758833e-07,1.4395516245713225e-07
Nebraska-Chase,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Cherry,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Cheyenne,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Clay,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Nebraska-Colfax,0.9999973773956299,1.6426295701421623e-07,1.097390480708782e-07,1.9665533557144954e-07,2.0331971484210953e-07,1.42209941600413e-07,1.486747436274527e-07,1.714607265057566e-07,1.8808482593613007e-07,2.110544272682091e-07,3.644962021098763e-07,1.1286494583373496e-07,2.8701512633233506e-07,2.0356844743218971e-07,1.4812336246450286e-07
Nebraska-Cuming,0.9999971389770508,1.7797492546378635e-07,1.1907038555136751e-07,2.1370642855345068e-07,2.1882001988160482e-07,1.5191066893294192e-07,1.5981818535237835e-07,1.8460106332440773e-07,2.0360334929137025e-07,2.278562476476509e-07,3.8783318245805276e-07,1.2209416411224083e-07,3.112403703653399e-07,2.1706311770230968e-07,1.6058805840657442e-07
Nebraska-Custer,0.9999973773956299,1.597272643039105e-07,1.0662314053888622e-07,1.9095421066595009e-07,1.9799783501639467e-07,1.3875477122837765e-07,1.44788970146692e-07,1.6698103877388348e-07,1.8296968562481197e-07,2.0548266377318214e-07,3.560146240033646e-07,1.0976500419701551e-07,2.7898667553927226e-07,1.9875685097758833e-07,1.4395516245713225e-07
Nebraska-Dakota,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
